Property ID,Locality name,Postal code,price,Type of property,Construction year,Number of rooms,Surface of the plot,Living area,kitchen,furnished,Open fire,Terrace,Garden,Garden orientation,Number of facades,Swimming pool,State of builing,Energy class,Primary energy consumption,Heating type,Flood zone type,Double glazing,Cadastral income,region
20241451,Sint-Andries,8200,235000,apartment,,3.0,,,1.0,0.0,,,,,,,Good,C,216.0,Gas,,0.0,904.0,Flanders
20241452,Brugge,8000,475000,house,2025.0,4.0,321.0,,1.0,0.0,,,,,,,As new,A,30.0,Gas,,0.0,,Flanders
20241450,Brugge,8000,340000,house,,3.0,406.0,288.0,1.0,0.0,,50.0,,,,,To be done up,F,520.0,Gas,,0.0,1065.0,Flanders
20241449,Knokke-Heist,8300,899000,apartment,,2.0,,59.0,1.0,0.0,,,,,,0.0,As new,A,74.0,Gas,,0.0,,Flanders
20241447,Brugge,8000,450000,house,2025.0,4.0,299.0,,1.0,0.0,,,,,,,As new,A,30.0,Gas,,0.0,,Flanders
20241446,Sint-Kruis,8310,455500,house,2023.0,4.0,454.0,,1.0,0.0,,,,,,,As new,A,30.0,Gas,,0.0,,Flanders
20241442,De Panne,8660,460000,apartment,1994.0,4.0,,,,0.0,,,,,,,Good,C,244.0,,Non flood zone,,1031.0,Flanders
20223623,Liège,4000,133000,house,,3.0,93.0,100.0,1.0,0.0,,,52.0,,2.0,,To be done up,F,453.0,Gas,Non flood zone,,409.0,Wallonia
20142692,Brussel,1000,259000,apartment,1920.0,2.0,,86.0,0.0,0.0,,,,,2.0,0.0,To renovate,G,,,Possible flood zone,1.0,,Brussels
20142710,Brussel,1000,265000,apartment,1920.0,2.0,,86.0,0.0,0.0,,,,,2.0,0.0,To renovate,G,,,Possible flood zone,1.0,,Brussels
20142697,Brussel,1000,285000,apartment,1995.0,1.0,,79.0,1.0,0.0,,,,,2.0,0.0,Good,C,139.0,,Non flood zone,1.0,,Brussels
20142696,Brussel,1000,299000,apartment,1920.0,3.0,,105.0,0.0,0.0,,,,,2.0,0.0,To renovate,G,,,Possible flood zone,1.0,,Brussels
20142632,Brussel,1000,299000,apartment,1920.0,3.0,,105.0,0.0,0.0,,,,,2.0,0.0,To renovate,G,,,Possible flood zone,1.0,,Brussels
20142442,Brussel,1000,325000,apartment,1920.0,3.0,,105.0,0.0,0.0,,,,,2.0,0.0,To renovate,G,,,Possible flood zone,1.0,,Brussels
20142698,Brussel,1000,415000,apartment,1995.0,1.0,,123.0,1.0,0.0,,5.0,,,2.0,0.0,Good,D,172.0,,Non flood zone,1.0,,Brussels
20176089,Menen,8930,99000,apartment,1973.0,3.0,,104.0,1.0,,,,,,2.0,0.0,Good,C,266.0,Gas,Non flood zone,0.0,912.0,Flanders
20207712,Oostende,8400,265000,apartment,1985.0,2.0,,85.0,1.0,,,,,,,,Good,C,230.0,Gas,Non flood zone,1.0,1070.0,Flanders
20154584,Brussel,1000,495000,apartment,1997.0,2.0,,140.0,1.0,,,7.0,,,1.0,0.0,As new,E,236.0,Electric,Circumscribed zone,1.0,2414.0,Brussels
20162560,Sint-Pieters-Woluwe,1150,850000,apartment,2020.0,1.0,,95.0,1.0,,,50.0,1000.0,,2.0,0.0,As new,B,59.0,Gas,Non flood zone,1.0,2253.0,Brussels
20151183,Brussel,1000,1290000,apartment,2012.0,4.0,,260.0,1.0,0.0,,,,,3.0,1.0,As new,D,189.0,Gas,Non flood zone,1.0,4597.0,Brussels
20000602,Vilvoorde,1800,349000,house,1959.0,3.0,169.0,165.0,1.0,,,13.0,80.0,South,3.0,,To renovate,E,429.0,Gas,Non flood zone,1.0,1519.0,Flanders
20241435,Sint-Niklaas,9100,785000,house,2006.0,5.0,406.0,321.0,1.0,,,,,,3.0,,As new,B,142.0,,,,1589.0,Flanders
20241430,Berlaar,2590,399000,apartment,2025.0,2.0,,125.0,1.0,,,36.0,77.0,,3.0,,,Not specified,,,,1.0,,Flanders
20241431,Berlaar,2590,410000,apartment,2025.0,3.0,,137.0,1.0,,,23.0,61.0,,3.0,,,Not specified,,,,1.0,,Flanders
20241428,Ganshoren,1083,169000,apartment,1960.0,1.0,,55.0,1.0,,,3.0,,,2.0,0.0,As new,G,843.0,Gas,Non flood zone,1.0,867.0,Brussels
20241423,Herentals,2200,210000,apartment,,2.0,,81.0,1.0,0.0,,12.0,,,2.0,0.0,,B,127.0,Gas,Non flood zone,1.0,1.0,Flanders
20006508,Sint-Pieters-Woluwe,1150,880000,house,1932.0,5.0,440.0,312.0,1.0,,,62.0,200.0,,3.0,,Good,F,311.0,Fuel oil,Non flood zone,1.0,2962.0,Brussels
20241409,Battice,4651,219000,house,1850.0,3.0,155.0,123.0,1.0,0.0,,31.0,102.0,,2.0,0.0,Good,A,58.0,,Non flood zone,1.0,292.0,Wallonia
20241405,Colfontaine,7340,70000,house,,2.0,180.0,90.0,0.0,0.0,,,,,2.0,,To renovate,E,373.0,Pellet,,1.0,327.0,Wallonia
20241402,Aalst,9300,235000,house,1938.0,2.0,614.0,147.0,,,,,,,2.0,,To renovate,F,638.0,Fuel oil,Non flood zone,,741.0,Flanders
20241403,Aalst,9300,299000,house,,3.0,,127.0,1.0,,,,,,2.0,,,C,236.0,Gas,,,,Flanders
20241382,Antwerpen,2660,229000,apartment,1976.0,3.0,,89.0,1.0,,,,,,,,Good,D,342.0,Gas,Non flood zone,,,Flanders
20193110,Elsene,1050,955000,house,1885.0,5.0,320.0,395.0,,0.0,1.0,,100.0,,2.0,0.0,To renovate,G,,Gas,,0.0,2278.0,Brussels
20212155,Bressoux,4020,155000,house,1874.0,2.0,72.0,80.0,0.0,1.0,,15.0,,,2.0,,Good,D,325.0,,Non flood zone,1.0,600.0,Wallonia
20215168,Bissegem,8501,365000,house,,4.0,125.0,175.0,1.0,,,,,,2.0,,Just renovated,B,193.0,Gas,Non flood zone,1.0,632.0,Flanders
20214432,Melle,9090,389000,house,1875.0,3.0,189.0,175.0,1.0,,,,,,,,Good,C,219.0,Gas,Non flood zone,1.0,754.0,Flanders
20216286,Sterrebeek,1933,695000,house,1951.0,4.0,196.0,238.0,,,,20.0,59.0,North East,2.0,,,B,119.0,Gas,Possible flood zone,1.0,1422.0,Flanders
20214418,Antwerpen,2040,695000,house,1988.0,7.0,3115.0,355.0,1.0,,,,3115.0,North,,1.0,Good,B,197.0,Gas,Non flood zone,1.0,1638.0,Flanders
20215450,Gent,9000,1550000,house,1852.0,4.0,,621.0,1.0,,,73.0,80.0,,3.0,,To restore,E,474.0,Fuel oil,Non flood zone,,2409.0,Flanders
20167051,Auderghem,1160,725000,apartment,2008.0,3.0,,165.0,1.0,0.0,,13.0,,,2.0,0.0,To be done up,C,139.0,Gas,Non flood zone,1.0,,Brussels
20205428,Ninove,9400,225000,apartment,1996.0,2.0,,105.0,1.0,,,,,,2.0,,Good,B,101.0,Gas,Non flood zone,1.0,951.0,Flanders
20150285,Liège,4000,290000,apartment,2003.0,2.0,,100.0,1.0,0.0,,,2800.0,,4.0,0.0,As new,D,296.0,Fuel oil,,,600.0,Wallonia
20204014,Knokke-Heist,8300,1295000,apartment,1967.0,2.0,,75.0,1.0,0.0,,,,,,,Just renovated,B,154.0,Gas,Non flood zone,1.0,1276.0,Flanders
20211956,Molenbeek-Saint-Jean,1080,185000,apartment,1969.0,1.0,,71.0,1.0,0.0,,3.0,,,2.0,,Good,E,218.0,Gas,,,1251.0,Brussels
20213823,Lasne,1380,350000,apartment,1999.0,3.0,,113.0,1.0,0.0,,,,,,0.0,Good,B,145.0,Gas,Non flood zone,1.0,,Wallonia
20211989,Knokke-Heist,8300,3650000,apartment,1960.0,4.0,,182.0,1.0,0.0,,8.0,,,2.0,0.0,Just renovated,B,130.0,Gas,Non flood zone,1.0,,Flanders
20241381,Antwerpen,2018,250000,apartment,1968.0,2.0,,110.0,1.0,,,4.0,,,2.0,,Good,C,262.0,Gas,,1.0,,Flanders
20241379,Oostende,8400,209000,house,1930.0,3.0,132.0,130.0,0.0,0.0,,,,,2.0,,To be done up,F,917.0,Gas,Non flood zone,,446.0,Flanders
11449536,Beveren,9120,299500,apartment,2023.0,2.0,,96.0,1.0,,,12.0,,,2.0,,As new,Not specified,,,Non flood zone,1.0,,Flanders
20241365,Roosdaal,1760,445930,house,,3.0,293.0,154.0,,0.0,,,,,3.0,,As new,Not specified,,,,1.0,,Flanders
20241362,Leopoldsburg,3970,240000,apartment,1979.0,3.0,,170.0,,,,,,,,,Good,B,150.0,Gas,Non flood zone,1.0,,Flanders
20241359,Rijkevorsel,2310,264000,apartment,2024.0,1.0,,72.0,1.0,,,10.0,,,,,,Not specified,,,,,,Flanders
20241358,Taintignies,7618,85000,house,1960.0,2.0,837.0,115.0,0.0,,,,,,4.0,,To renovate,G,694.0,Fuel oil,Non flood zone,,399.0,Wallonia
20241340,Evere,1140,235000,apartment,1972.0,2.0,,80.0,1.0,,,14.0,,,,,,C,144.0,Gas,,1.0,1120.0,Brussels
20241334,Anderlecht,1070,419000,house,1934.0,3.0,236.0,180.0,1.0,,1.0,12.0,156.0,West,2.0,,To renovate,G,365.0,Gas,Non flood zone,1.0,,Brussels
20241331,Wommelgem,2160,529000,house,1958.0,4.0,496.0,160.0,1.0,,,,281.0,West,3.0,,Just renovated,B,180.0,Gas,Non flood zone,1.0,1063.0,Flanders
20199118,Bressoux,4020,99000,house,1899.0,2.0,50.0,71.0,1.0,0.0,,,,,3.0,0.0,Good,C,255.0,Gas,Non flood zone,1.0,220.0,Wallonia
20127994,Ronse,9600,145000,house,1930.0,4.0,89.0,164.0,1.0,0.0,,9.0,,,2.0,0.0,To be done up,E,425.0,Fuel oil,Non flood zone,,,Flanders
20178083,Seraing,4100,149900,house,1875.0,4.0,250.0,125.0,1.0,0.0,,,175.0,,3.0,0.0,To be done up,F,431.0,,Non flood zone,,428.0,Wallonia
20155064,Libramont-Chevigny,6800,189000,house,1951.0,3.0,103.0,107.0,0.0,0.0,,15.0,,,2.0,0.0,To renovate,G,552.0,Fuel oil,Non flood zone,1.0,701.0,Wallonia
20184443,Oupeye,4680,199000,house,1918.0,2.0,148.0,100.0,1.0,0.0,,60.0,300.0,,4.0,0.0,Good,C,221.0,Gas,Recognized flood zone,1.0,434.0,Wallonia
20200715,Ronse,9600,219000,house,,3.0,325.0,149.0,1.0,0.0,,25.0,175.0,,2.0,0.0,Just renovated,C,229.0,Gas,Non flood zone,1.0,245.0,Flanders
20204873,Deinze,9800,239000,house,1962.0,3.0,501.0,128.0,1.0,0.0,,,250.0,,4.0,,To renovate,F,1113.0,,Non flood zone,1.0,342.0,Flanders
20195960,Grâce-Hollogne,4460,240000,house,1979.0,3.0,80.0,130.0,1.0,0.0,,,,,2.0,,Good,B,112.0,,Non flood zone,1.0,464.0,Wallonia
20190876,Flémalle,4400,299000,house,1930.0,5.0,230.0,138.0,1.0,0.0,,20.0,50.0,,3.0,0.0,As new,D,338.0,,Non flood zone,1.0,627.0,Wallonia
20150293,Battice,4651,315000,house,1964.0,3.0,180.0,180.0,1.0,0.0,,20.0,185.0,,3.0,0.0,Good,D,326.0,,Non flood zone,1.0,1187.0,Wallonia
20163924,Liège,4000,319000,house,1899.0,3.0,150.0,120.0,1.0,0.0,,120.0,,,2.0,0.0,As new,E,346.0,,Non flood zone,1.0,1100.0,Wallonia
20187599,Waterloo,1410,375000,house,,3.0,488.0,137.0,0.0,0.0,,,488.0,,3.0,,To renovate,G,552.0,Electric,Non flood zone,,,Wallonia
20159294,Ronse,9600,435000,house,1997.0,4.0,2587.0,180.0,1.0,0.0,,30.0,1750.0,,4.0,0.0,Good,B,172.0,Gas,Non flood zone,1.0,1369.0,Flanders
20166744,Dilbeek,1700,439000,house,1939.0,4.0,245.0,170.0,1.0,0.0,,20.0,135.0,,2.0,,To be done up,D,309.0,Gas,Non flood zone,,716.0,Flanders
20200696,Sint-Pieters-Woluwe,1150,495000,house,1930.0,4.0,65.0,132.0,1.0,0.0,,25.0,,,2.0,0.0,To renovate,G,447.0,Gas,Non flood zone,1.0,765.0,Brussels
20151097,Rixensart,1330,515000,house,1899.0,5.0,635.0,200.0,1.0,0.0,,,,,4.0,0.0,To renovate,D,335.0,Gas,Non flood zone,1.0,986.0,Wallonia
20160806,Elsene,1050,895000,house,1910.0,4.0,95.0,230.0,1.0,,,,,,2.0,0.0,As new,E,229.0,Gas,Non flood zone,1.0,1488.0,Brussels
20160820,Forest,1190,895000,house,1910.0,4.0,95.0,230.0,1.0,,,,,,2.0,0.0,As new,E,229.0,Gas,Non flood zone,1.0,1488.0,Brussels
20241327,Begijnendijk,3130,329000,house,1951.0,2.0,2165.0,215.0,1.0,0.0,,,,,4.0,0.0,,F,973.0,Fuel oil,Non flood zone,1.0,505.0,Flanders
20241324,Weelde,2381,449500,house,2022.0,4.0,209.0,136.0,1.0,,,,,,3.0,,As new,A,9.0,,Non flood zone,1.0,644.0,Flanders
20241323,Turnhout,2300,424000,house,2021.0,3.0,141.0,142.0,1.0,,,,,,2.0,,As new,A,30.0,,Non flood zone,1.0,,Flanders
20241322,Liège,4000,149000,apartment,,1.0,,,1.0,,,,,,2.0,,As new,E,371.0,Electric,Non flood zone,1.0,441.0,Wallonia
20241317,Laken,1020,279000,apartment,1969.0,3.0,,100.0,1.0,,,,,,2.0,,Good,F,304.0,Gas,,1.0,1370.0,Brussels
20241310,Lummen,3560,259000,apartment,1960.0,1.0,,167.0,1.0,,,,,,3.0,,Just renovated,C,275.0,Gas,Non flood zone,1.0,1001.0,Flanders
20241307,Wondelgem,9032,397000,house,1990.0,3.0,218.0,156.0,1.0,0.0,,,,,3.0,,,B,155.0,Gas,Non flood zone,1.0,951.0,Flanders
20241305,Sterrebeek,1933,545000,house,2001.0,3.0,390.0,180.0,1.0,0.0,,,300.0,,3.0,0.0,As new,C,205.0,,,1.0,,Flanders
20190919,Grimbergen,1850,499000,house,1962.0,3.0,224.0,160.0,1.0,,,,,,2.0,,Good,C,249.0,Gas,Non flood zone,1.0,1435.0,Flanders
20005741,Antwerpen,2100,199000,apartment,,2.0,,,1.0,,,,,,,,,C,228.0,,,,,Flanders
20241288,Sint-Kruis,8310,325000,apartment,1978.0,2.0,,105.0,1.0,0.0,,,,,4.0,0.0,To renovate,C,279.0,Gas,,,1113.0,Flanders
20241287,Bissegem,8501,369000,house,2014.0,3.0,241.0,187.0,1.0,0.0,,25.0,130.0,,2.0,,As new,A,65.0,Gas,,,,Flanders
20241284,Waregem,8790,520000,house,2017.0,3.0,257.0,,1.0,0.0,,,,,3.0,,As new,A,99.0,Gas,,,1145.0,Flanders
20241285,Waregem,8790,475000,house,1993.0,4.0,1371.0,247.0,1.0,0.0,,,,,4.0,,As new,B,192.0,Gas,,,860.0,Flanders
20241286,Deerlijk,8540,279000,house,1963.0,4.0,721.0,162.0,1.0,0.0,,,,,4.0,,Good,F,529.0,Gas,,,607.0,Flanders
20241278,Molenbeek-Saint-Jean,1080,645000,house,,6.0,130.0,285.0,,,,,,,,,,Not specified,,,,,,Brussels
20241275,Mouscron,7700,195000,house,,4.0,147.0,123.0,1.0,0.0,,27.0,75.0,,2.0,0.0,As new,B,168.0,Gas,Non flood zone,1.0,456.0,Wallonia
20241272,Gibecq,7823,249000,house,,3.0,781.0,108.0,1.0,,1.0,,,,4.0,,Good,F,506.0,Fuel oil,,1.0,761.0,Wallonia
20199905,Leuven,3000,415000,apartment,1998.0,2.0,,101.0,1.0,1.0,,7.0,,,2.0,,Good,B,108.0,Gas,,1.0,1142.0,Flanders
20198697,Oostende,8400,440000,apartment,1990.0,2.0,,105.0,1.0,,,14.0,,,,,Good,A,75.0,,Non flood zone,1.0,1276.0,Flanders
20189681,Brussel,1000,495000,apartment,1936.0,2.0,,109.0,1.0,0.0,,1.0,,,2.0,0.0,Good,D,208.0,Gas,Non flood zone,1.0,,Brussels
20189683,Brussel,1000,925000,apartment,1936.0,3.0,,207.0,1.0,0.0,,1.0,,,2.0,0.0,Good,E,234.0,Gas,Non flood zone,1.0,,Brussels
20219598,Dison,4820,180000,house,1950.0,5.0,130.0,245.0,0.0,0.0,,20.0,,,2.0,,To be done up,D,323.0,Fuel oil,Non flood zone,,,Wallonia
20223064,Zwevegem,8550,195000,house,,2.0,101.0,146.0,1.0,,,20.0,,,2.0,,Good,B,158.0,Gas,Non flood zone,1.0,,Flanders
20223418,Maissin,6852,209000,house,,3.0,321.0,130.0,1.0,,,,,,3.0,,Good,D,,Fuel oil,Non flood zone,1.0,399.0,Wallonia
20217424,Messancy,6780,280000,house,1960.0,2.0,575.0,102.0,,,,45.0,,,3.0,,To renovate,F,444.0,Fuel oil,,1.0,741.0,Wallonia
20221019,Oostakker,9041,295000,house,,4.0,293.0,225.0,1.0,0.0,,,,,,,To renovate,F,826.0,,Non flood zone,0.0,917.0,Flanders
20221157,Wondelgem,9032,300000,house,1930.0,3.0,142.0,184.0,1.0,0.0,,,,,,,Good,F,505.0,,Non flood zone,1.0,344.0,Flanders
20221886,Aalst,9300,339000,house,1930.0,3.0,110.0,193.0,1.0,,,17.0,,,2.0,,Good,C,245.0,Gas,Non flood zone,1.0,742.0,Flanders
20241241,Houdeng-Aimeries,7110,120000,apartment,1976.0,2.0,,,1.0,0.0,,,,,2.0,,To be done up,C,174.0,Gas,,1.0,1130.0,Wallonia
20241237,Dessel,2480,356625,house,2023.0,3.0,457.0,125.0,1.0,,,,,,4.0,,As new,A,,Gas,Non flood zone,1.0,,Flanders
20241234,Dessel,2480,352816,house,2023.0,3.0,333.0,125.0,1.0,,,,,,3.0,,As new,A,,,Non flood zone,1.0,,Flanders
20241233,Dessel,2480,356263,house,2023.0,3.0,363.0,135.0,1.0,,,,,,3.0,,As new,A,,,Non flood zone,1.0,,Flanders
20241227,Bissegem,8501,125000,house,,2.0,205.0,139.0,,,,8.0,120.0,South,2.0,,To renovate,E,466.0,Gas,Non flood zone,1.0,215.0,Flanders
20241223,Oostende,8400,279500,apartment,,1.0,,45.0,1.0,,,,,,,,,C,239.0,Electric,Non flood zone,1.0,,Flanders
20241221,Vilvoorde,1800,375000,house,,4.0,570.0,130.0,1.0,,,,,,2.0,,,D,334.0,,Possible flood zone,1.0,604.0,Flanders
20168404,Antwerpen,2018,495000,apartment,1967.0,3.0,,177.0,0.0,,,18.0,,,,,To be done up,B,128.0,Fuel oil,Non flood zone,,1808.0,Flanders
20174860,Antwerpen,2000,695000,apartment,2004.0,2.0,,180.0,1.0,,,35.0,,,,,Good,A,84.0,Gas,Non flood zone,1.0,1925.0,Flanders
20193940,Puurs-Sint-Amands,2870,224000,apartment,1978.0,2.0,,112.0,1.0,,,,,,3.0,,Good,D,345.0,Gas,Non flood zone,1.0,694.0,Flanders
20234086,Hemiksem,2620,275000,apartment,2006.0,2.0,,89.0,1.0,,,3.0,,,2.0,0.0,As new,B,122.0,Gas,,1.0,745.0,Flanders
20204962,Edegem,2650,1450000,house,1970.0,4.0,703.0,360.0,1.0,,,,315.0,,4.0,,Just renovated,B,147.0,Gas,Non flood zone,1.0,2863.0,Flanders
20213686,Charleroi,6000,70000,apartment,,2.0,,83.0,1.0,,,,,,4.0,,To renovate,B,150.0,Gas,Non flood zone,,927.0,Wallonia
20213728,Froidchapelle,6440,99000,house,2003.0,2.0,250.0,59.0,1.0,,,40.0,,,4.0,,As new,D,307.0,,Non flood zone,,266.0,Wallonia
20213318,Sommière,5523,110000,house,1980.0,3.0,1346.0,75.0,1.0,,,,1346.0,East,4.0,,To renovate,G,867.0,Wood,Non flood zone,1.0,379.0,Wallonia
20210124,Lede,9340,139000,house,1921.0,2.0,175.0,122.0,1.0,0.0,,45.0,,,3.0,,To be done up,F,994.0,Gas,Non flood zone,,389.0,Flanders
20212415,Molenbeek-Saint-Jean,1080,165000,apartment,1960.0,1.0,,60.0,1.0,0.0,,,,,2.0,0.0,As new,G,434.0,Gas,Non flood zone,1.0,666.0,Brussels
20209989,Anderlecht,1070,205000,apartment,1963.0,2.0,,78.0,1.0,0.0,,10.0,,,4.0,0.0,Good,D,156.0,Gas,Non flood zone,,1278.0,Brussels
20211329,Roeselare,8800,229000,apartment,1990.0,2.0,,90.0,1.0,,,,,,,,Good,C,246.0,Electric,Non flood zone,1.0,1075.0,Flanders
20211742,Edegem,2650,265000,house,,4.0,86.0,187.0,1.0,,,15.0,,,3.0,,To renovate,F,626.0,Gas,Non flood zone,,411.0,Flanders
20213622,Ronse,9600,265000,apartment,2016.0,3.0,,96.0,1.0,0.0,,17.0,,,2.0,0.0,As new,A,91.0,Gas,Non flood zone,1.0,887.0,Flanders
20212167,Lennik,1750,359000,house,1967.0,3.0,226.0,144.0,1.0,,,,,,2.0,,To renovate,F,538.0,Fuel oil,Non flood zone,,778.0,Flanders
20214188,Sint-Genesius-Rode,1640,365000,house,1930.0,2.0,330.0,130.0,1.0,0.0,,20.0,250.0,,2.0,0.0,Good,C,285.0,Gas,Non flood zone,1.0,535.0,Flanders
20241206,Haaltert,9450,384000,house,2024.0,4.0,283.0,178.0,1.0,0.0,,19.0,,,2.0,,As new,Not specified,,,,1.0,,Flanders
20241204,Haaltert,9450,409000,house,2024.0,4.0,265.0,174.0,1.0,0.0,,22.0,,,3.0,,As new,Not specified,,,,1.0,,Flanders
20241202,Turnhout,2300,455000,house,2023.0,3.0,316.0,248.0,1.0,0.0,,,,,2.0,,As new,Not specified,,Gas,Non flood zone,1.0,,Flanders
20241196,Sint-Gillis-Waas,9170,459000,house,2024.0,4.0,,245.0,1.0,0.0,,,,,,,Good,Not specified,,,Non flood zone,1.0,,Flanders
20241188,Baugnies,7604,340000,house,,5.0,1090.0,225.0,1.0,0.0,,45.0,,,4.0,,,D,336.0,,,0.0,413.0,Wallonia
20241189,Tournai,7500,340000,house,,5.0,1090.0,225.0,1.0,0.0,,45.0,,,4.0,,,D,336.0,,,0.0,413.0,Wallonia
20241184,Lubbeek,3210,370000,house,2021.0,3.0,427.0,161.0,0.0,0.0,,,190.0,,3.0,0.0,As new,Not specified,,,Non flood zone,1.0,,Flanders
11112279,Pecq,7740,286000,house,2023.0,3.0,630.0,,,,,,,,3.0,0.0,As new,A,,,,,,Wallonia
20211136,Antwerpen,2000,390000,apartment,1903.0,1.0,,87.0,1.0,0.0,,,,,,,Good,E,436.0,Gas,Non flood zone,1.0,424.0,Flanders
20212564,Louvain-la-Neuve,1348,412000,apartment,2022.0,2.0,,90.0,,,,9.0,,,,,As new,A+,34.0,,,1.0,,Wallonia
20212923,Etterbeek,1040,445000,apartment,1950.0,3.0,,120.0,1.0,0.0,,,,,2.0,0.0,Good,C,,Gas,,,1437.0,Brussels
20209480,Uccle,1180,475000,apartment,1960.0,3.0,,139.0,0.0,0.0,,8.0,,,3.0,0.0,To be done up,E,213.0,Gas,Non flood zone,1.0,4579.0,Brussels
20211944,Saint-Gilles,1060,625000,apartment,1960.0,1.0,,150.0,1.0,0.0,,25.0,,,,0.0,As new,C,134.0,,Non flood zone,1.0,,Brussels
20210700,Lebbeke,9280,1400000,house,1919.0,7.0,2696.0,782.0,,0.0,,,2450.0,,2.0,,To renovate,F,593.0,Gas,Non flood zone,,1745.0,Flanders
20148732,Herstal,4040,299000,house,1969.0,4.0,699.0,168.0,1.0,0.0,,50.0,268.0,,4.0,0.0,Good,F,498.0,Fuel oil,Non flood zone,1.0,1636.0,Wallonia
20229869,Hansbeke,9850,315000,apartment,2021.0,2.0,,82.0,,0.0,,,,,,,Good,A,68.0,Gas,Non flood zone,1.0,617.0,Flanders
20241170,Turnhout,2300,415000,apartment,1999.0,2.0,,209.0,,,,70.0,,,3.0,,Good,B,173.0,Gas,,1.0,1717.0,Flanders
20241166,Koekelare,8680,329000,house,,5.0,608.0,223.0,1.0,0.0,,,,,,0.0,As new,C,,Pellet,Possible flood zone,,,Flanders
20241164,Beernem,8730,333795,house,2024.0,3.0,340.0,,1.0,,,,,,,,,Not specified,,Gas,,1.0,,Flanders
11264988,Aiseau-Presles,6250,185000,house,,4.0,555.0,132.0,1.0,0.0,,,,,3.0,,Good,D,278.0,Gas,,1.0,312.0,Wallonia
20241153,Lochristi,9080,583707,house,,4.0,619.0,,,,,,,,4.0,,As new,Not specified,,,Non flood zone,,,Flanders
20241091,Kain,7540,695000,house,,,,230.0,,,,,,,4.0,,,G,604.0,,,0.0,1586.0,Wallonia
20241087,De Haan,8420,292500,apartment,,2.0,,96.0,1.0,0.0,,,,,,0.0,As new,B,119.0,Gas,,1.0,872.0,Flanders
20241081,Evere,1140,225000,apartment,,2.0,,,1.0,,,9.0,,,,,To restore,G,561.0,Gas,Non flood zone,,,Brussels
20241080,Evere,1140,205000,apartment,,2.0,,94.0,1.0,,,9.0,,,,,To restore,G,579.0,Gas,Non flood zone,,,Brussels
20241078,Erembodegem,9320,374900,house,,3.0,770.0,210.0,1.0,0.0,,20.0,550.0,South West,,,Good,C,246.0,Gas,,1.0,664.0,Flanders
20241064,Wondelgem,9032,450000,house,1968.0,2.0,729.0,149.0,1.0,0.0,,,,,,,To renovate,F,639.0,Gas,Non flood zone,1.0,1291.0,Flanders
20178904,Temse,9140,329000,house,1989.0,3.0,312.0,244.0,1.0,,,,240.0,East,2.0,0.0,Good,B,174.0,Gas,Non flood zone,1.0,818.0,Flanders
20241057,Diksmuide,8600,189000,apartment,1980.0,1.0,,74.0,1.0,,,3.0,,,,,Good,B,134.0,Gas,Non flood zone,1.0,,Flanders
11444498,Turnhout,2300,245000,apartment,1979.0,2.0,,69.0,1.0,,,6.0,47.0,,2.0,,Just renovated,B,132.0,Gas,Non flood zone,1.0,,Flanders
20038465,Turnhout,2300,279000,apartment,1979.0,2.0,,84.0,1.0,,,,52.0,,2.0,,Just renovated,B,133.0,Gas,Non flood zone,1.0,,Flanders
20198443,Ronse,9600,254000,apartment,2022.0,1.0,,84.0,1.0,0.0,,52.0,2000.0,South East,,,Good,A,112.0,Gas,Non flood zone,1.0,,Flanders
20206949,Zele,9240,274500,apartment,1984.0,3.0,,114.0,1.0,0.0,,15.0,,,,,Good,C,226.0,Electric,Non flood zone,1.0,892.0,Flanders
20223082,Deerlijk,8540,230000,apartment,2018.0,2.0,,102.0,1.0,,,29.0,,,2.0,,,A,93.0,,Non flood zone,1.0,,Flanders
20219368,Koekelberg,1081,249000,apartment,1975.0,2.0,,94.0,1.0,0.0,,10.0,,,2.0,0.0,Good,C,134.0,Fuel oil,Non flood zone,1.0,,Brussels
20223094,Harelbeke,8530,290000,apartment,2018.0,2.0,,85.0,,,,7.0,,,2.0,,Good,A,92.0,,Non flood zone,1.0,896.0,Flanders
20220997,Diepenbeek,3590,299000,apartment,2021.0,2.0,,,1.0,,,9.0,,,,,Good,A,,Gas,Non flood zone,1.0,,Flanders
20201259,Desselgem,8792,175000,house,1950.0,3.0,387.0,180.0,1.0,,,,,,3.0,,To renovate,F,997.0,Electric,Non flood zone,,,Flanders
20241055,Brugge,8000,285000,apartment,1986.0,2.0,,94.0,,,,,,,,,Good,A,88.0,Gas,Non flood zone,1.0,909.0,Flanders
20241051,Gesves,5340,349000,house,,4.0,2722.0,180.0,1.0,,1.0,,,,4.0,,To be done up,D,298.0,Fuel oil,,1.0,592.0,Wallonia
20241052,Namur,5000,265000,house,1899.0,5.0,245.0,210.0,1.0,,,,,,2.0,,Good,D,328.0,Gas,,1.0,1073.0,Wallonia
20241024,Beersel,1650,485000,house,,1.0,200.0,,1.0,,,,,,2.0,,,Not specified,,Gas,Non flood zone,,1784.0,Flanders
20241010,Brussel,1000,249000,apartment,,1.0,,70.0,1.0,,,,,,,,,C,124.0,Gas,,1.0,1209.0,Brussels
20241002,Bressoux,4020,219000,house,,3.0,305.0,100.0,1.0,0.0,,12.0,197.0,,2.0,0.0,Just renovated,C,193.0,Gas,Non flood zone,1.0,400.0,Wallonia
